id	value
32498	arithmetic
32499	application
32499	library
32500	mailbox
32501	mailbox
32502	mailbox
32505	media
32506	supercomputer
32521	logical
32521	volume
32522	file system
32523	hardware
32523	programming
32524	device driver
32525	software system 
32527	programming
32529	assemble
32530	software
32531	license
32533	programming
32534	programming
32535	visual
32543	windows
32545	processor
32546	processor
32552	computational
32552	complexity
32553	hardware
32554	motherboard
32555	personal computer
32558	algebraic
32559	lambda
32559	calculus
32560	turing machine
32561	binary
32561	calculus
32562	binary
32562	logic
32563	logic
32565	library
32566	human
32566	error
32571	space
32571	opera
32573	functional
32573	analysis
32574	analysis
32575	string
32575	theory
32576	quantum
32576	theory
32577	mathematics
32578	gnu
32578	graphical
32579	data structure
32580	language
32581	pascal
32582	authentication
32583	network
32583	japan
32585	design
32585	pattern
32587	advantage
32588	disadvantage
32589	social
32589	bookmark
32592	computer
32592	architecture
32593	virtual
32593	machine
32594	virtual
32594	machine
32594	monitor
32595	computing
32595	environment
32596	boost
32597	study
32597	meeting
32602	semantics
32603	operating
32603	system
32604	mobile
32605	apache
32605	license
32606	operation
32607	elliptic
32607	curve
32608	elliptic
32608	curve
32608	cryptography
32609	instruction
32609	architecture
32610	golf
32613	google
32614	license
32616	factory
32616	pattern
32619	combinator
32619	funding
32619	firm
32620	venture
32620	capital
32622	software
32622	engineering
32624	color
32624	theorem
32625	automatic
32626	computer
32627	language
32628	marketing
32630	group
32630	theory
32631	symmetric
32631	group
32632	media
32633	reporter
32634	data
32635	tiger
32640	presentation
32641	education
32641	blog
32642	education
32642	blog
32643	education
32643	blog
32646	wiki
32648	hockey
32651	video
32656	wiki
32657	curriculum
32658	radio
32665	Christmas
32670	german
32671	telivision
32672	slush
32673	company
32674	tips
32681	public
32683	advertising
32685	news
32689	policy
32692	distribution
32693	statistics
32695	history
32703	library
32705	register
32706	young
32706	people
32708	trade
32711	pictures
32712	pictures
32713	free
32714	image
32714	bank
32715	sewing machine
32716	chat
32717	sewing machine
32718	sewing machine
32727	dressing
32730	pocket
32732	novel
32734	france
32735	gypsies
32736	tomatoes
32737	movies
32738	security
32741	marketing
32742	spatial
32742	information
32748	advertisement
32749	newspaper
32755	research
32756	methodology
32758	database
32758	journalism
32759	media
32760	election
32761	ethics
32762	clothing
32766	mobile phone
32769	fabric
32770	drapery
32780	crossover
32783	strobe
32784	strobe
32786	training
32787	network
32805	statistic
32806	society
32808	seminar
32809	smoke
32814	review
32815	letter
32817	adventure
32817	game
32818	game
32819	game
32821	adults
32822	adults
32824	erosion
32825	gastronomy
32826	gastronomy
32827	science
32828	publication
32829	chemistry
32833	men
32836	business
32837	authority
32838	game
32839	game 
32839	mechanics
32840	mobile
32840	games
32841	organic
32849	blog
32850	blog
32855	games
32859	business
32859	logics
32865	plastic
32866	payment
32874	company
32876	readership
32877	university
32878	university
32879	people
32879	news
32881	budget
32882	student
32883	scientist
32885	digital
32887	reliability
32891	analysis
32896	proceedings
32944	energy 
32949	post office
32950	post office
32951	electric
32951	vehicle
32954	printer
32955	burns
32964	wind
32964	energy
32980	insulation
32984	gadgets
32992	music
32995	rare
32995	earth
32996	rare
32997	metals
32997	china
32998	thermoelectric
33000	solar cells
33001	solar cells
33004	pollution
33005	health
33005	damages
33006	environmental
33006	law
33032	analytic
33033	renewable
33033	energy
33034	hydro
33034	power
33035	men
33037	green
33037	rankings
33038	global
33038	green
33038	rankings
33054	storage
33054	appliances
33055	environmental
33055	defence
33056	climate
33065	ocean
33065	power
33065	technologies
33067	wave
33067	energy
33071	oil
33072	global warming
33072	legislation
33078	humpback
33078	whale
33079	crab
33079	trap
33080	nuzzle
33085	bank
33086	flights
33094	lifelong
33094	learning
33104	education
33107	database
33108	internet
33115	portfolios
33116	virtual
33116	portfolio
33117	online
33117	portfolio
33118	life
33118	portfolio
33119	learning
33122	portfolio
33126	expert
33127	university
33132	education
33132	vocational
33133	data
33133	sharing
33138	australia
33139	australia
33140	digital
33142	milestone
33143	public
33143	knowledge
33149	networks
33150	decentralisation
33154	university
33161	web
33162	educator
33163	career
33165	government
33167	discovery
33168	public service
33169	public service
33174	employer
33179	learning
33182	learning
33184	electronic
33184	learning
33186	learning
33187	portability
33189	data
33189	principles
33190	knowledge
33194	teaching
33197	portfolio
33199	university
33204	brain
33205	nonlinear
33206	visual
33206	data
33214	digital
33214	standards
33216	skills
33217	learning
33220	hairdressing
33221	professional
33221	development
33222	professional
33222	development
33223	government
33236	learning
33236	technologies
33239	conference
33240	book
33241	technical
33241	standards
33243	seminar
33244	learning
33250	digital
33250	portfolios
33253	web
33254	search engine
33255	photos
33257	mobile
33258	decode
33259	bar code
33260	assessment
33261	emerging
33261	technologies
33262	technology
33267	education
33268	education
33269	machine
33269	readable
33270	machine
33270	processable
33273	database
33274	web
33276	digital
33276	technology
33277	education
33278	language
33282	programming
33284	learning
33285	learning
33288	publishers
33289	college
33303	university
33309	reference
33309	guides
33311	resources
33311	free
33312	guide
33313	computer
33313	training
33315	brain
33317	neural network
33319	memory
33320	memory
33323	university
33331	research
33331	database
33332	education
33333	library
33334	australian
33334	learning
33334	teaching
33337	framework
33338	architecture
33339	technical
33339	architecture
33343	national
33343	library
33343	australia
33344	success
33349	information
33351	harvard university
33351	business
33356	career
33356	development
33358	course
33359	enrolment
33362	professional
33362	development
33363	midwifery
33364	accreditation
33365	review
33366	education
33366	digital
33368	digital
33368	education
33369	curriculum
33373	national
33373	curriculum
33374	unique
33374	url
33375	url
33380	personalisation
33381	personalised
33383	university
33383	computer
33384	virtual
33384	learning
33385	portfolio
33386	research
33388	innovation
33388	teaching
33388	learning
33389	learning
33393	cleaner
33394	clerk
33402	technological
33402	blog
33405	sketch
33410	motion
33410	detection
33413	recommender
33413	systems
33414	collaborative
33414	filtering
33418	subscribe
33429	provenance
33431	search
33432	databases
33433	people
33433	search
33434	text editors
33435	search
33436	search engine 
33437	flight
33439	romantic
33444	money
33445	print
33446	fundamental
33448	standards
33452	influence
33455	concerts
33456	street
33457	contacts
33458	professionals
33460	documentation
33461	building
33462	properties
33470	partners
33475	food
33482	frances
33483	magic
33484	tricks
33485	lectures
33488	validation
33490	sale
33491	accounts
33494	faces
33499	bars
33503	island
33505	math
33507	pin
33508	pin
33509	artillery
33510	guns
33512	map
33514	waterway
33519	cake
33520	horse
33525	martial art
33526	martial art
33527	style
33528	design
33529	negativity
33530	rightness
33539	prop
33540	righteous
33541	outrage
33542	shutter
33544	magical
33550	processors
33580	molecules
33581	organization
33583	archive
33583	internet
33584	survey
33587	private
33588	bullet
33590	skeleton
33591	generalization
33592	arts
33595	baked
33597	linearity
33598	information
33599	clogged
33599	filter
33603	cows
33606	elevation
33607	shopping
33608	artists
33609	dead
33609	language
33611	magnets
33613	magnets
33614	magnetism
33615	magnetic field
33622	nostalgia
33624	normative
33626	boundary
33627	concordance
33631	moonbeam
33637	london
33638	melting
33639	blend
33648	maps
33650	cologne
33651	urban
33651	farming
33653	magnet
33665	love
33666	travelling
33671	virtual
33671	tour
33698	speller
33699	myth
33701	pattern
33705	poetry
33706	digital
33708	partnerships
33711	video
33712	education
33715	readings
33716	google
33716	students
33717	story
33718	secrets
33721	template
33721	friends
33723	blogs
33723	story
33724	design
33726	tools
33726	information
33726	graphics
33727	images
33734	success
33736	team
33736	literature
33744	homosexual
33745	prometheus
33747	food
33748	hungry
33764	sunshine
33765	sunscreen
33766	fashion
33767	buddha
33770	intern
33772	neurons
33773	swimming
33774	demarcation
33776	pear
33778	tunnels
33779	programming
33783	programming
33785	programming
33786	companies
33789	email
33790	scholars
33797	national
33797	standards
33798	operating system
33804	net
33808	math
33810	net
33812	authentic
33813	valentines
33824	history
33827	emperors
33828	ancient
33828	astronauts
33837	deaths
33838	asteroid
33839	lasers
33841	mesopotamia
33845	parapsychology
33846	cephalopod
33847	teeth
33849	human
33849	evolution
33856	detective
33859	zoology
33861	medical
33861	oddities
33867	resurrection
33869	cetaceans
33870	human
33878	coffins
33880	fort
33882	demons
33883	masonic
33888	synchronise
33890	pacific
33893	golden
33995	blog
33996	education
33996	online
34002	pay
34003	journalism
34005	work
34006	school
34010	learning
34012	bookmark
34013	digital
34015	lecture
34016	screen
34016	sharing
34022	html
34028	search engine
34030	computational
34030	knowledge
34033	corn
34033	squash
34034	potato
34035	casserole
34036	local
34036	food
34041	refrigerator
34045	story
34051	agent
34051	based
34051	modeling
34052	complex
34052	systems
34052	models
34054	wiki
34061	software
